Ep,Step,Reward,Total_reward,Action,Epsilon,Done,Termination_Code
1,1,0,0,3,1,0
1,2,0,0,1,1,0
1,3,0,0,4,1,0
1,4,0,0,2,1,0
1,5,0,0,4,1,0
1,6,0,0,5,1,0
1,7,0,0,5,1,0
1,8,0,0,0,1,0
1,9,0,0,0,1,0
1,10,0,0,3,1,0
1,11,0,0,4,1,0
1,12,0,0,4,1,0
1,13,0,0,4,1,0
1,14,0,0,5,1,0
1,15,0,0,1,1,0
1,16,0,0,0,1,0
1,17,0,0,5,1,0
1,18,0,0,0,1,0
1,19,0,0,4,1,0
1,20,0,0,3,1,0
1,21,0,0,1,1,0
1,22,0,0,3,1,0
1,23,0,0,4,1,0
1,24,0,0,5,1,0
1,25,0,0,5,1,0
1,26,0,0,5,1,0
1,27,-30,-30,5,1,1
2,1,0,0,2,1,0
2,2,0,0,0,1,0
2,3,0,0,4,1,0
2,4,0,0,0,1,0
2,5,0,0,0,1,0
2,6,0,0,5,1,0
2,7,-1,-1,0,1,0
2,8,-100,-101,2,1,1
3,1,-100,-100,2,1,1
4,1,0,0,1,1,0
4,2,0,0,3,1,0
4,3,0,0,3,1,0
4,4,0,0,5,1,0
4,5,-1,-1,3,1,0
4,6,0,-1,2,1,0
4,7,0,-1,0,1,0
4,8,0,-1,5,1,0
4,9,0,-1,3,1,0
4,10,-30,-31,5,1,1
5,1,0,0,5,1,0
5,2,0,0,4,1,0
5,3,0,0,4,1,0
5,4,-3,-3,1,1,0
5,5,-3,-6,1,1,0
5,6,-3,-9,5,1,0
5,7,0,-9,3,1,0
5,8,-3,-12,2,1,0
5,9,-33,-45,0,1,1
6,1,0,0,3,1,0
6,2,0,0,0,1,0
6,3,0,0,1,1,0
6,4,0,0,3,1,0
6,5,-3,-3,0,1,0
6,6,0,-3,0,1,0
6,7,-3,-6,1,1,0
6,8,-3,-9,3,1,0
6,9,-33,-42,2,1,1
7,1,-1,-1,3,1,0
7,2,-1,-2,5,1,0
7,3,0,-2,1,1,0
7,4,0,-2,4,1,0
7,5,0,-2,3,1,0
7,6,0,-2,0,1,0
7,7,0,-2,5,1,0
7,8,-1,-3,2,1,0
7,9,-1,-4,4,1,0
7,10,0,-4,0,1,0
7,11,-31,-35,1,1,1
8,1,0,0,3,1,0
8,2,0,0,3,1,0
8,3,0,0,0,1,0
8,4,-1,-1,0,1,0
8,5,-1,-2,4,1,0
8,6,0,-2,0,1,0
8,7,-100,-102,3,1,1
9,1,0,0,5,1,0
9,2,-3,-3,1,1,0
9,3,-3,-6,5,1,0
9,4,-3,-9,4,1,0
9,5,-3,-12,5,1,0
9,6,-3,-15,4,1,0
9,7,0,-15,1,1,0
9,8,-33,-48,0,1,1
10,1,-1,-1,0,1,0
10,2,0,-1,0,1,0
10,3,0,-1,3,1,0
10,4,-1,-2,0,1,0
10,5,0,-2,0,1,0
10,6,-31,-33,0,1,1
11,1,-1,-1,4,1,0
11,2,-3,-4,1,1,0
11,3,0,-4,1,1,0
11,4,-3,-7,2,1,0
11,5,-1,-8,0,1,0
11,6,-1,-9,4,1,0
11,7,-3,-12,1,1,0
11,8,0,-12,3,1,0
11,9,0,-12,3,1,0
11,10,0,-12,2,1,0
11,11,-33,-45,2,1,1
12,1,0,0,1,1,0
12,2,0,0,2,1,0
12,3,0,0,3,1,0
12,4,0,0,4,1,0
12,5,0,0,1,1,0
12,6,0,0,2,1,0
12,7,0,0,4,1,0
12,8,0,0,4,1,0
12,9,0,0,5,1,0
12,10,0,0,1,1,0
12,11,0,0,1,1,0
12,12,0,0,5,1,0
12,13,0,0,0,1,0
12,14,0,0,3,1,0
12,15,0,0,2,1,0
12,16,0,0,0,1,0
12,17,0,0,0,1,0
12,18,0,0,3,1,0
12,19,0,0,0,1,0
12,20,0,0,4,1,0
12,21,0,0,2,1,0
12,22,0,0,4,1,0
12,23,-1,-1,2,1,0
12,24,-1,-2,4,1,0
12,25,-1,-3,4,1,0
12,26,0,-3,1,1,0
12,27,0,-3,2,1,0
12,28,0,-3,2,1,0
12,29,0,-3,1,1,0
12,30,-1,-4,3,1,0
12,31,-1,-5,4,1,0
12,32,0,-5,1,1,0
12,33,0,-5,3,1,0
12,34,-3,-8,1,1,0
12,35,-1,-9,1,1,0
12,36,0,-9,2,1,0
12,37,0,-9,1,1,0
12,38,-100,-109,1,1,1
13,1,0,0,1,1,0
13,2,0,0,5,1,0
13,3,0,0,0,1,0
13,4,0,0,2,1,0
13,5,0,0,3,1,0
13,6,0,0,1,1,0
13,7,0,0,4,1,0
13,8,0,0,5,1,0
13,9,0,0,1,1,0
13,10,-3,-3,2,1,0
13,11,0,-3,2,1,0
13,12,0,-3,5,1,0
13,13,0,-3,2,1,0
13,14,0,-3,3,1,0
13,15,-30,-33,5,1,1
14,1,0,0,2,1,0
14,2,0,0,1,1,0
14,3,-3,-3,3,1,0
14,4,-3,-6,4,1,0
14,5,0,-6,0,1,0
14,6,-3,-9,0,1,0
14,7,-30,-39,0,1,1
15,1,0,0,2,1,0
15,2,-1,-1,3,1,0
15,3,-1,-2,5,1,0
15,4,0,-2,0,1,0
15,5,0,-2,4,1,0
15,6,-1,-3,1,1,0
15,7,-3,-6,1,1,0
15,8,-1,-7,0,1,0
15,9,0,-7,2,1,0
15,10,0,-7,4,1,0
15,11,-31,-38,3,1,1
16,1,-1,-1,4,1,0
16,2,-1,-2,5,1,0
16,3,-3,-5,1,1,0
16,4,0,-5,3,1,0
16.0,5.0,0.15000000000000002,-4.85,5.0,1.0,0.0
16.0,6.0,0.0,-4.85,4.0,1.0,0.0
16.0,7.0,-3.0,-7.85,0.0,1.0,0.0
16.0,8.0,-30.0,-37.85,1.0,1.0,1.0
17,1,0,0,5,1,0
17,2,0,0,4,1,0
17,3,0,0,5,1,0
17,4,-3,-3,0,1,0
17,5,0,-3,3,1,0
17,6,0,-3,1,1,0
17,7,0,-3,3,1,0
17,8,0,-3,1,1,0
17,9,0,-3,1,1,0
17,10,-1,-4,2,1,0
17,11,-1,-5,1,1,0
17,12,-31,-36,0,1,1
18,1,0,0,0,1,0
18,2,0,0,4,1,0
18,3,-3,-3,2,1,0
18,4,-3,-6,4,1,0
18,5,0,-6,0,1,0
18,6,0,-6,0,1,0
18,7,0,-6,1,1,0
18,8,0,-6,0,1,0
18,9,0,-6,1,1,0
18,10,0,-6,4,1,0
18,11,0,-6,2,1,0
18,12,0,-6,2,1,0
18,13,0,-6,0,1,0
18,14,0,-6,4,1,0
18,15,0,-6,5,1,0
18,16,-1,-7,2,1,0
18,17,0,-7,3,1,0
18,18,-1,-8,2,1,0
18,19,0,-8,0,1,0
18,20,-30,-38,5,1,1
19,1,-1,-1,0,1,0
19,2,0,-1,1,1,0
19,3,0,-1,5,1,0
19,4,0,-1,4,1,0
19,5,0,-1,5,1,0
19,6,0,-1,5,1,0
19,7,0,-1,5,1,0
19,8,-30,-31,1,1,1
20,1,0,0,1,1,0
20,2,0,0,5,1,0
20,3,0,0,5,1,0
20,4,0,0,4,1,0
20,5,0,0,5,1,0
20,6,0,0,1,1,0
20,7,0,0,1,1,0
20,8,-1,-1,2,1,0
20,9,-1,-2,4,1,0
20,10,-1,-3,5,1,0
20,11,0,-3,0,1,0
20,12,0,-3,5,1,0
20,13,0,-3,5,1,0
20,14,0,-3,0,1,0
20,15,-30,-33,5,1,1
21,1,0,0,1,1,0
21,2,0,0,2,1,0
21,3,-100,-100,1,1,1
22,1,-3,-3,4,1,0
22,2,-3,-6,5,1,0
22,3,-1,-7,0,1,0
22,4,-3,-10,3,1,0
22,5,-3,-13,5,1,0
22,6,-3,-16,5,1,0
22,7,-31,-47,2,1,1
23,1,0,0,2,1,0
23,2,0,0,3,1,0
23,3,0,0,0,1,0
23,4,0,0,5,1,0
23,5,0,0,2,1,0
23,6,0,0,1,1,0
23,7,0,0,5,1,0
23,8,0,0,3,1,0
23,9,0,0,2,1,0
23,10,-100,-100,1,1,1
24,1,-1,-1,2,1,0
24,2,-1,-2,5,1,0
24,3,-1,-3,4,1,0
24,4,0,-3,2,1,0
24,5,0,-3,1,1,0
24,6,0,-3,1,1,0
24,7,0,-3,0,1,0
24,8,0,-3,5,1,0
24,9,0,-3,0,1,0
24,10,0,-3,4,1,0
24,11,-1,-4,3,1,0
24,12,-1,-5,1,1,0
24,13,-1,-6,1,1,0
24,14,-1,-7,4,1,0
24,15,0,-7,2,1,0
24,16,-1,-8,3,1,0
24,17,-1,-9,5,1,0
24,18,-31,-40,0,1,1
25,1,0,0,5,1,0
25,2,0,0,0,1,0
25,3,0,0,5,1,0
25,4,0,0,2,1,0
25,5,-30,-30,5,1,1
26,1,-3,-3,2,1,0
26,2,0,-3,0,1,0
26,3,-3,-6,1,1,0
26,4,-3,-9,4,1,0
26,5,-100,-109,1,1,1
27,1,0,0,1,1,0
27,2,0,0,0,1,0
27,3,0,0,5,1,0
27,4,0,0,0,1,0
27,5,-1,-1,2,1,0
27,6,0,-1,3,1,0
27,7,0,-1,4,1,0
27,8,-1,-2,2,1,0
27,9,0,-2,2,1,0
27,10,-1,-3,3,1,0
27,11,0,-3,2,1,0
27,12,-30,-33,5,1,1
28,1,-1,-1,1,1,0
28,2,0,-1,1,1,0
28,3,0,-1,2,1,0
28,4,0,-1,2,1,0
28,5,0,-1,3,1,0
28,6,0,-1,4,1,0
28,7,0,-1,2,1,0
28,8,-3,-4,0,1,0
28,9,-3,-7,4,1,0
28,10,0,-7,3,1,0
28,11,0,-7,1,1,0
28,12,0,-7,1,1,0
28,13,-1,-8,2,1,0
28,14,-100,-108,2,1,1
29,1,-1,-1,1,1,0
29,2,-1,-2,2,1,0
29,3,-1,-3,3,1,0
29,4,0,-3,0,1,0
29,5,-31,-34,3,1,1
30,1,0,0,4,1,0
30,2,0,0,4,1,0
30,3,0,0,5,1,0
30,4,0,0,0,1,0
30,5,0,0,1,1,0
30,6,0,0,0,1,0
30,7,-100,-100,2,1,1
31,1,0,0,3,1,0
31,2,-1,-1,3,1,0
31,3,-1,-2,4,1,0
31,4,0,-2,1,1,0
31,5,0,-2,2,1,0
31,6,0,-2,0,1,0
31,7,0,-2,4,1,0
31,8,-1,-3,3,1,0
31,9,0,-3,2,1,0
31,10,0,-3,4,1,0
31,11,0,-3,2,1,0
31,12,0,-3,1,1,0
31,13,0,-3,0,1,0
31,14,0,-3,0,1,0
31,15,0,-3,1,1,0
31,16,0,-3,1,1,0
31,17,0,-3,5,1,0
31,18,0,-3,5,1,0
31,19,0,-3,2,1,0
31,20,0,-3,4,1,0
31,21,0,-3,4,1,0
31,22,0,-3,0,1,0
31,23,-1,-4,2,1,0
31,24,0,-4,1,1,0
31,25,-1,-5,0,1,0
31,26,-1,-6,5,1,0
31,27,-1,-7,4,1,0
