Ep,Step,Reward,Total_reward,Action,Epsilon,Done,Termination_Code
1,1,-3,-3,4,1,0
1,2,-3,-6,0,1,0
1,3,0,-6,2,1,0
1,4,0,-6,1,1,0
1,5,0,-6,0,1,0
1,6,0,-6,5,1,0
1,7,0,-6,5,1,0
1,8,-31,-37,2,1,1
2,1,0,0,5,1,0
2,2,0,0,2,1,0
2,3,0,0,0,1,0
2,4,-3,-3,0,1,0
2,5,-3,-6,5,1,0
2,6,-3,-9,2,1,0
2,7,-30,-39,0,1,1
3,1,0,0,0,1,0
3,2,0,0,2,1,0
3,3,0,0,1,1,0
3,4,0,0,5,1,0
3,5,0,0,3,1,0
3,6,0,0,0,1,0
3,7,0,0,2,1,0
3,8,0,0,0,1,0
3,9,-3,-3,2,1,0
3,10,0,-3,1,1,0
3,11,-3,-6,0,1,0
3,12,-33,-39,5,1,1
4,1,0,0,1,1,0
4,2,0,0,4,1,0
4,3,0,0,0,1,0
4,4,0,0,0,1,0
4,5,0,0,1,1,0
4,6,-100,-100,2,1,1
5,1,-3,-3,2,1,0
5,2,-3,-6,5,1,0
5,3,0,-6,0,1,0
5,4,0,-6,0,1,0
5,5,-1,-7,0,1,0
5,6,-31,-38,2,1,1
6,1,150,150,5,1,0
6,2,0,150,4,1,0
6,3,0,150,4,1,0
6,4,0,150,4,1,0
6,5,0,150,0,1,0
6,6,150,300,5,1,0
6,7,-100,200,2,1,1
7,1,-1,-1,1,1,0
7,2,-1,-2,5,1,0
7,3,-1,-3,5,1,0
7,4,-3,-6,2,1,0
7,5,-3,-9,5,1,0
7,6,-33,-42,0,1,1
8,1,0,0,2,1,0
8,2,0,0,2,1,0
8,3,0,0,0,1,0
8,4,0,0,2,1,0
8,5,-100,-100,2,1,1
9,1,0,0,3,1,0
9,2,0,0,3,1,0
9,3,0,0,2,1,0
9,4,-3,-3,0,1,0
9,5,0,-3,2,1,0
9,6,-3,-6,1,1,0
9,7,-100,-106,2,1,1
10,1,0,0,1,1,0
10,2,0,0,5,1,0
10,3,0,0,3,1,0
10,4,0,0,2,1,0
10,5,0,0,0,1,0
10,6,0,0,0,1,0
10,7,-100,-100,2,1,1
11,1,-3,-3,2,1,0
11,2,-3,-6,5,1,0
11,3,0,-6,0,1,0
11,4,0,-6,4,1,0
11,5,0,-6,5,1,0
11,6,0,-6,5,1,0
11,7,-33,-39,1,1,1
12,1,-2,-2,4,1,0
12,2,0,-2,4,1,0
12,3,0,-2,1,1,0
12,4,0,-2,0,1,0
12,5,0,-2,1,1,0
12,6,0,-2,1,1,0
12,7,0,-2,1,1,0
12,8,-100,-102,2,1,1
13,1,0,0,0,1,0
13,2,0,0,5,1,0
13,3,0,0,3,1,0
13,4,0,0,3,1,0
13,5,0,0,0,1,0
13,6,0,0,1,1,0
13,7,-1,-1,1,1,0
13,8,0,-1,0,1,0
13,9,0,-1,0,1,0
13,10,0,-1,1,1,0
13,11,-31,-32,1,1,1
14,1,0,0,2,1,0
14,2,0,0,4,1,0
14,3,0,0,3,1,0
14,4,0,0,4,1,0
14,5,-3,-3,1,1,0
14,6,-3,-6,1,1,0
14,7,-33,-39,3,1,1
15,1,0,0,1,1,0
15,2,150,150,5,1,0
15,3,-1,149,0,1,0
15,4,-1,148,0,1,0
15,5,-1,147,1,1,0
15,6,-1,146,4,1,0
15,7,-1,145,0,1,0
15,8,-1,144,4,1,0
15,9,-1,143,3,1,0
15,10,-1,142,1,1,0
15,11,-1,141,4,1,0
15,12,0,141,1,1,0
15,13,0,141,5,1,0
15,14,-30,111,5,1,1
16,1,0,0,2,1,0
16,2,-3,-3,3,1,0
16,3,0,-3,2,1,0
16,4,-3,-6,0,1,0
16,5,-3,-9,3,1,0
16,6,-3,-12,1,1,0
16,7,0,-12,1,1,0
16,8,-30,-42,5,1,1
17,1,0,0,2,1,0
17,2,-3,-3,2,1,0
17,3,0,-3,3,1,0
