Ep,Step,Reward,Total_reward,Action,Epsilon,Done,Termination_Code
1,1,0,0,2,1,0
1,2,0,0,4,1,0
1,3,0,0,2,1,0
1,4,0,0,5,1,0
1,5,0,0,1,1,0
1,6,0,0,2,1,0
1,7,0,0,2,1,0
1,8,0,0,0,1,0
1,9,0,0,5,1,0
1,10,0,0,4,1,0
1,11,0,0,5,1,0
1,12,-100,-100,2,1,1
2,1,-1,-1,0,1,0
2,2,-1,-2,4,1,0
2,3,0,-2,2,1,0
2,4,0,-2,4,1,0
2,5,0,-2,5,1,0
2,6,0,-2,5,1,0
2,7,-1,-3,3,1,0
2,8,-1,-4,4,1,0
2,9,-100,-104,3,1,1
3,1,0,0,2,1,0
3,2,-1,-1,3,1,0
3,3,-3,-4,1,1,0
3,4,-1,-5,0,1,0
3,5,0,-5,2,1,0
3,6,-1,-6,3,1,0
3,7,-30,-36,2,1,1
4,1,0,0,2,1,0
4,2,0,0,4,1,0
4,3,0,0,1,1,0
4,4,-1,-1,3,1,0
4,5,-1,-2,3,1,0
4,6,-1,-3,4,1,0
4,7,-1,-4,4,1,0
4,8,0,-4,3,1,0
4,9,-1,-5,2,1,0
4,10,-3,-8,0,1,0
4,11,-1,-9,0,1,0
4,12,-33,-42,3,1,1
5,1,0,0,1,1,0
5,2,0,0,4,1,0
5,3,-100,-100,2,1,1
6,1,-3,-3,4,1,0
6,2,-3,-6,4,1,0
6,3,-3,-9,1,1,0
6,4,-3,-12,5,1,0
6,5,-3,-15,0,1,0
6,6,-33,-48,0,1,1
7,1,150,150,5,1,0
7,2,39,189,5,1,0
7,3,-1,188,1,1,0
7,4,-1,187,5,1,0
7,5,-3,184,3,1,0
7,6,0,184,3,1,0
7,7,-30,154,0,1,1
8,1,0,0,0,1,0
8,2,-1,-1,1,1,0
8,3,-1,-2,4,1,0
8,4,-1,-3,5,1,0
8,5,0,-3,1,1,0
8,6,-3,-6,1,1,0
8,7,-3,-9,5,1,0
8,8,-3,-12,2,1,0
8,9,0,-12,2,1,0
8,10,0,-12,2,1,0
8,11,-30,-42,0,1,1
9,1,0,0,2,1,0
9,2,-1,-1,3,1,0
9,3,-3,-4,1,1,0
9,4,0,-4,2,1,0
9,5,0,-4,2,1,0
9,6,0,-4,2,1,0
9,7,-30,-34,2,1,1
10,1,-1,-1,3,1,0
10,2,-1,-2,5,1,0
10,3,0,-2,1,1,0
10,4,-1,-3,3,1,0
10,5,0,-3,2,1,0
10,6,-31,-34,1,1,1
11,1,0,0,0,1,0
11,2,0,0,5,1,0
11,3,-1,-1,2,1,0
11,4,-100,-101,2,1,1
12,1,-2,-2,4,1,0
12,2,-3,-5,0,1,0
12,3,-3,-8,5,1,0
12,4,-3,-11,3,1,0
12,5,-3,-14,4,1,0
12,6,-3,-17,0,1,0
12,7,-33,-50,1,1,1
13,1,0,0,1,1,0
13,2,0,0,0,1,0
13,3,0,0,5,1,0
13,4,0,0,4,1,0
13,5,0,0,0,1,0
13,6,0,0,1,1,0
13,7,-1,-1,2,1,0
13,8,-1,-2,1,1,0
13,9,0,-2,2,1,0
13,10,-100,-102,2,1,1
14,1,0,0,1,1,0
